%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
12068351000000,14647,12068336000000,world,1.53095588067,-11.5051068239,1.30276876881,4.22690458917e-05,-0.000396955765487,-0.999838469521,0.0179687369052
12068351000000,14648,12068346000000,world,1.52995658494,-11.5051797786,1.30276877,4.19056161382e-05,-0.000397663463533,-0.999844685189,0.0176194667133
12068356000000,14649,12068356000000,world,1.52895727507,-11.5052519541,1.30276877117,4.111241656e-05,-0.000398299932876,-0.999850621005,0.0172793328322
12068366000000,14650,12068366000000,world,1.5279579364,-11.5053233492,1.30276877221,4.0438927265e-05,-0.000398811171306,-0.99985644937,0.0169387121222
12068398000000,14651,12068376000000,world,1.52695857047,-11.5053939639,1.30276877313,3.98846391316e-05,-0.000399197782854,-0.999862090267,0.0166023943328
12068398000000,14652,12068386000000,world,1.52595917896,-11.5054637965,1.30276877393,3.94380512061e-05,-0.000399472267282,-0.999867590303,0.0162677819039
12068398000000,14653,12068396000000,world,1.52495976338,-11.5055328465,1.3027687746,3.90866387233e-05,-0.00039964143377,-0.999872932125,0.0159360711403
12068436000000,14654,12068406000000,world,1.52396032498,-11.5056011131,1.30276877516,3.8819643381e-05,-0.000399714334665,-0.999878130244,0.015606517287
12068436000000,14655,12068416000000,world,1.52296086484,-11.505668596,1.3027687756,3.86268036421e-05,-0.000399698166641,-0.99988318289,0.0152793757433
12068436000000,14656,12068426000000,world,1.52196138386,-11.5057352951,1.30276877599,3.8498938081e-05,-0.000399600385377,-0.999888096217,0.014954393387
12068436000000,14657,12068436000000,world,1.52096188281,-11.5058012103,1.30276877637,3.84275564284e-05,-0.000399427642536,-0.999892872154,0.0146315821912
12068473000000,14658,12068446000000,world,1.5199623623,-11.5058663418,1.30276877674,3.84049929107e-05,-0.000399186345564,-0.999897514519,0.0143108222975
12068473000000,14659,12068456000000,world,1.51896282284,-11.5059306898,1.30276877712,3.8424273618e-05,-0.000398882389286,-0.999902025961,0.0139920654436
12068473000000,14660,12068466000000,world,1.51796326484,-11.5059942549,1.30276877749,3.84791045233e-05,-0.000398521317125,-0.999906409506,0.0136752304882
12068476000000,14661,12068476000000,world,1.51696368861,-11.5060570375,1.30276877787,3.85637993205e-05,-0.000398108266572,-0.99991066779,0.0133602568567
12068486000000,14662,12068486000000,world,1.51596409439,-11.5061190384,1.30276877825,3.86732526668e-05,-0.000397648021312,-0.999914803452,0.0130470769988
12068522000000,14663,12068496000000,world,1.51496448236,-11.5061802583,1.30276877863,3.8802901166e-05,-0.000397145010115,-0.999918818949,0.0127356303868
12068522000000,14664,12068506000000,world,1.51396485263,-11.5062406982,1.30276877902,3.89486733976e-05,-0.000396603338023,-0.999922716657,0.0124258562145
12068522000000,14665,12068516000000,world,1.51296520528,-11.5063003589,1.30276877941,3.91069488072e-05,-0.000396026790719,-0.999926498825,0.0121176970236
12068559000000,14666,12068526000000,world,1.51196554035,-11.5063592416,1.30276877981,3.92745296852e-05,-0.000395418862027,-0.999930167609,0.0118110967305
12068559000000,14667,12068536000000,world,1.51096585785,-11.5064173473,1.30276878023,3.94486016172e-05,-0.000394782772346,-0.999933725063,0.0115060015286
12068559000000,14668,12068546000000,world,1.50996616998,-11.5064746807,1.30276878067,3.92157193012e-05,-0.000394126096829,-0.999936947605,0.0112224748622
12068559000000,14669,12068556000000,world,1.50896647402,-11.5065312416,1.30276878107,3.86921195207e-05,-0.000393419821509,-0.999939994932,0.0109476143186
12068598000000,14670,12068566000000,world,1.50796676013,-11.5065870313,1.30276878143,3.82491691804e-05,-0.000392617801084,-0.999942970431,0.0106724071678
12068598000000,14671,12068576000000,world,1.50696702939,-11.5066420522,1.30276878178,3.7885958307e-05,-0.000391719936866,-0.999945827213,0.0104013345443
