%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
429444000000,8591,429406000000,world,-0.0132443094042,-0.0151053592355,1.30471992174,2.00135073993e-14,-1.59509298988e-11,0.00125469119868,0.999999212875
429444000000,8592,429416000000,world,-0.0132443094038,-0.0151053592355,1.30471992107,2.00530862363e-14,-1.59824745733e-11,0.00125469119868,0.999999212875
429444000000,8593,429426000000,world,-0.0132443094036,-0.0151053592355,1.30471992038,2.5689739859e-14,-2.04749339278e-11,0.00125469119868,0.999999212875
429444000000,8594,429436000000,world,-0.0132443094032,-0.0151053592355,1.30471991967,2.3282058622e-14,-1.85559922046e-11,0.00125469119868,0.999999212875
429487000000,8595,429446000000,world,-0.0132443094028,-0.0151053592355,1.30471991896,1.85484954014e-14,-1.47833033961e-11,0.00125469119868,0.999999212875
429487000000,8596,429456000000,world,-0.0132443094025,-0.0151053592355,1.30471991831,1.46494192366e-14,-1.16757076343e-11,0.00125469119868,0.999999212875
429487000000,8597,429466000000,world,-0.0132443094022,-0.0151053592355,1.30471991766,1.12438729526e-14,-8.96145924425e-12,0.00125469119868,0.999999212875
429487000000,8598,429476000000,world,-0.0132443094019,-0.0151053592355,1.304719917,8.1366832474e-15,-6.48500349561e-12,0.00125469119868,0.999999212875
429487000000,8599,429486000000,world,-0.0132443094016,-0.0151053592355,1.30471991631,5.29085299805e-15,-4.21685335849e-12,0.00125469119868,0.999999212875
429531000000,8600,429496000000,world,-0.0132443094014,-0.0151053592355,1.30471991561,2.68494844339e-15,-2.13992596828e-12,0.00125469119868,0.999999212875
429531000000,8601,429506000000,world,-0.0132443094011,-0.0151053592355,1.30471991491,3.79046391389e-16,-3.02103045146e-13,0.00125469119868,0.999999212875
429531000000,8602,429516000000,world,-0.0132443094009,-0.0151053592355,1.30471991427,-1.13907369769e-15,9.07851146634e-13,0.00125469119868,0.999999212875
429531000000,8603,429526000000,world,-0.0132443094007,-0.0151053592355,1.30471991363,-2.42102481988e-15,1.92957672415e-12,0.00125469119868,0.999999212875
429536000000,8604,429536000000,world,-0.0132443094005,-0.0151053592355,1.30471991297,-3.6536278356e-15,2.91197146018e-12,0.00125469119868,0.999999212875
429546000000,8605,429546000000,world,-0.0132443094003,-0.0151053592355,1.30471991229,-4.84855031707e-15,3.86433453079e-12,0.00125469119868,0.999999212875
429584000000,8606,429556000000,world,-0.0132443094,-0.0151053592355,1.3047199116,-6.00287636255e-15,4.7843419481e-12,0.00125469119868,0.999999212875
429584000000,8607,429566000000,world,-0.0132443093998,-0.0151053592355,1.3047199109,-7.03453644634e-15,5.60658352645e-12,0.00125469119868,0.999999212875
429585000000,8608,429576000000,world,-0.0132443093996,-0.0151053592355,1.30471991027,-7.43601843871e-15,5.92656797471e-12,0.00125469119868,0.999999212875
429627000000,8609,429586000000,world,-0.0132443093993,-0.0151053592355,1.30471990964,-7.74125409938e-15,6.16984324926e-12,0.00125469119868,0.999999212875
429627000000,8610,429596000000,world,-0.0132443093991,-0.0151053592355,1.30471990899,-8.12123351961e-15,6.47268995263e-12,0.00125469119868,0.999999212875
429627000000,8611,429606000000,world,-0.0132443093988,-0.0151053592355,1.30471990832,-8.57346139083e-15,6.83311930306e-12,0.00125469119868,0.999999212875
429627000000,8612,429616000000,world,-0.0132443093985,-0.0151053592355,1.30471990764,-9.08236095713e-15,7.23871646684e-12,0.00125469119868,0.999999212875
429627000000,8613,429626000000,world,-0.0132443093982,-0.0151053592355,1.30471990695,-9.55455343635e-15,7.61505777544e-12,0.00125469119868,0.999999212875
429671000000,8614,429636000000,world,-0.0132443093979,-0.0151053592355,1.30471990632,-9.47243352456e-15,7.54960752179e-12,0.00125469119868,0.999999212875
429671000000,8615,429646000000,world,-0.0132443093976,-0.0151053592355,1.30471990569,-9.36093246735e-15,7.46074024843e-12,0.00125469119868,0.999999212875
429671000000,8616,429656000000,world,-0.0132443093973,-0.0151053592355,1.30471990505,-9.38302167558e-15,7.47834551779e-12,0.00125469119868,0.999999212875
429671000000,8617,429666000000,world,-0.0132443093969,-0.0151053592355,1.30471990439,-9.52906823156e-15,7.5947458155e-12,0.00125469119868,0.999999212875
429676000000,8618,429676000000,world,-0.0132443093965,-0.0151053592355,1.30471990371,-9.77714819056e-15,7.79246757988e-12,0.00125469119868,0.999999212875
429686000000,8619,429686000000,world,-0.0132443093962,-0.0151053592355,1.30471990303,-1.00282441064e-14,7.99259311588e-12,0.00125469119868,0.999999212875
429734000000,8620,429696000000,world,-0.0132443093958,-0.0151053592355,1.30471990241,-9.75974663712e-15,7.77859848616e-12,0.00125469119868,0.999999212875
429734000000,8621,429706000000,world,-0.0132443093954,-0.0151053592355,1.30471990179,-8.22622285731e-15,6.55636742428e-12,0.00125469119868,0.999999212875
429734000000,8622,429716000000,world,-0.0132443093952,-0.0151053592355,1.30471990116,1.31548431782e-15,-1.04845165959e-12,0.00125469119868,0.999999212875
429734000000,8623,429726000000,world,-0.0132443093948,-0.0151053592355,1.30471990051,3.82893520058e-15,-3.05169267787e-12,0.00125469119868,0.999999212875
429781000000,8624,429736000000,world,-0.0132443093946,-0.0151053592355,1.30471989984,1.16683787376e-14,-9.29979367583e-12,0.00125469119868,0.999999212875
429781000000,8625,429746000000,world,-0.0132443093942,-0.0151053592355,1.30471989916,1.25484268862e-14,-1.00011992396e-11,0.00125469119868,0.999999212875
