%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
393036000000,4951,392998000000,world,-0.0133832838456,0.00515284213226,1.30226585774,1.4660704748e-14,1.3956164513e-10,-0.000105047810806,0.999999994482
393036000000,4952,393008000000,world,-0.0133832838315,0.00515284213226,1.30226522878,1.46513834757e-14,1.39472916345e-10,-0.000105047810806,0.999999994482
393036000000,4953,393018000000,world,-0.0133832838171,0.00515284213226,1.30226460111,1.47117095083e-14,1.40047193284e-10,-0.000105047810806,0.999999994482
393036000000,4954,393028000000,world,-0.0133832838024,0.00515284213225,1.30226397473,1.48288450264e-14,1.41162266666e-10,-0.000105047810806,0.999999994482
393080000000,4955,393038000000,world,-0.0133832837874,0.00515284213225,1.30226334965,1.499170226e-14,1.42712586722e-10,-0.000105047810806,0.999999994482
393080000000,4956,393048000000,world,-0.0133832837722,0.00515284213225,1.30226272586,1.5190735269e-14,1.44607281125e-10,-0.000105047810806,0.999999994482
393080000000,4957,393058000000,world,-0.0133832837566,0.00515284213224,1.30226210336,1.54177544687e-14,1.46768389335e-10,-0.000105047810806,0.999999994482
393080000000,4958,393068000000,world,-0.0133832837408,0.00515284213224,1.30226148216,1.56657615761e-14,1.49129291381e-10,-0.000105047810806,0.999999994482
393080000000,4959,393078000000,world,-0.0133832837246,0.00515284213224,1.30226086224,1.59288028739e-14,1.51633310987e-10,-0.000105047810806,0.999999994482
393128000000,4960,393088000000,world,-0.0133832837081,0.00515284213223,1.30226024362,1.62018388922e-14,1.54232475045e-10,-0.000105047810806,0.999999994482
393128000000,4961,393098000000,world,-0.0133832836915,0.00515284213223,1.30225962629,1.60036799387e-14,1.52346110409e-10,-0.000105047810806,0.999999994482
393128000000,4962,393108000000,world,-0.0133832836748,0.00515284213223,1.30225901026,1.52475510461e-14,1.45148164922e-10,-0.000105047810806,0.999999994482
393128000000,4963,393118000000,world,-0.0133832836577,0.00515284213222,1.30225839551,1.45784646923e-14,1.38778818632e-10,-0.000105047810806,0.999999994482
393128000000,4964,393128000000,world,-0.0133832836403,0.00515284213222,1.30225778206,1.40358140419e-14,1.3361307381e-10,-0.000105047810806,0.999999994482
393175000000,4965,393138000000,world,-0.0133832836226,0.00515284213222,1.3022571699,1.36066019049e-14,1.29527204062e-10,-0.000105047810806,0.999999994482
393176000000,4966,393148000000,world,-0.0133832836047,0.00515284213221,1.30225655904,1.32751001515e-14,1.26371485842e-10,-0.000105047810806,0.999999994482
393176000000,4967,393158000000,world,-0.0133832835865,0.00515284213221,1.30225594946,1.30271092962e-14,1.24010747436e-10,-0.000105047810806,0.999999994482
393176000000,4968,393168000000,world,-0.013383283568,0.0051528421322,1.30225534118,1.28501454471e-14,1.22326148755e-10,-0.000105047810806,0.999999994482
393178000000,4969,393178000000,world,-0.0133832835492,0.0051528421322,1.30225473419,1.27332803987e-14,1.21213659056e-10,-0.000105047810806,0.999999994482
393188000000,4970,393188000000,world,-0.0133832835302,0.0051528421322,1.3022541285,1.26669689227e-14,1.20582412788e-10,-0.000105047810806,0.999999994482
393231000000,4971,393198000000,world,-0.013383283511,0.00515284213219,1.30225352409,1.2642891552e-14,1.20353213021e-10,-0.000105047810806,0.999999994482
393231000000,4972,393208000000,world,-0.0133832834915,0.00515284213219,1.30225292098,1.26538137791e-14,1.20457191009e-10,-0.000105047810806,0.999999994482
393231000000,4973,393218000000,world,-0.0133832834717,0.00515284213218,1.30225231916,1.26934602285e-14,1.20834608427e-10,-0.000105047810806,0.999999994482
393231000000,4974,393228000000,world,-0.0133832834518,0.00515284213218,1.30225171864,1.27564023246e-14,1.21433788118e-10,-0.000105047810806,0.999999994482
393279000000,4975,393238000000,world,-0.0133832834315,0.00515284213218,1.3022511194,1.28379581166e-14,1.22210160379e-10,-0.000105047810806,0.999999994482
393280000000,4976,393248000000,world,-0.0133832834111,0.00515284213217,1.30225052146,1.29341029966e-14,1.23125413084e-10,-0.000105047810806,0.999999994482
393280000000,4977,393258000000,world,-0.0133832833905,0.00515284213217,1.30224992481,1.25644413654e-14,1.19606432374e-10,-0.000105047810806,0.999999994482
393280000000,4978,393268000000,world,-0.0133832833698,0.00515284213216,1.30224932946,1.16428033268e-14,1.10832926059e-10,-0.000105047810806,0.999999994482
393280000000,4979,393278000000,world,-0.0133832833489,0.00515284213216,1.30224873539,1.08146452722e-14,1.02949300089e-10,-0.000105047810806,0.999999994482
393322000000,4980,393288000000,world,-0.0133832833278,0.00515284213215,1.30224814262,1.01196675428e-14,9.63334808726e-11,-0.000105047810806,0.999999994482
393322000000,4981,393298000000,world,-0.0133832833064,0.00515284213215,1.30224755114,9.54506473207e-15,9.08635676484e-11,-0.000105047810806,0.999999994482
393322000000,4982,393308000000,world,-0.0133832832849,0.00515284213214,1.30224696095,9.07520371607e-15,8.63907412639e-11,-0.000105047810806,0.999999994482
393322000000,4983,393318000000,world,-0.0133832832631,0.00515284213214,1.30224637206,8.69589944725e-15,8.27799675217e-11,-0.000105047810806,0.999999994482
393328000000,4984,393328000000,world,-0.0133832832412,0.00515284213214,1.30224578441,8.4243331982e-15,8.01948031407e-11,-0.000105047810806,0.999999994482
393338000000,4985,393338000000,world,-0.013383283219,0.00515284213213,1.30224519794,8.28295837791e-15,7.88489927733e-11,-0.000105047810806,0.999999994482
393379000000,4986,393348000000,world,-0.0133832831967,0.00515284213213,1.30224461266,8.25360113366e-15,7.85695308605e-11,-0.000105047810806,0.999999994482
